FLAG_NM,FCLTY_NM,RDNMADR_NM,CTPRVN_CD,SIGNGU_CD,FCLTY_LO,FCLTY_LA,AREA_NM,HMPG_URL,TEL_NO,BASE_DE
와인바,5테이블 운양본점,경기 김포시 김포한강11로 300 1층 에비뉴파크 5TABLE,,41570,126.682156,37.65563,경기도,instagram.com/5TABLE,031-997-5599,2021-12-31
와인바,뮤직펍개인공간,경기 김포시 김포한강1로97번길 10-4,,41570,126.671257,37.64721,경기도,,031-997-1411,2021-12-31
와인바,그랑한우,경기 김포시 김포한강2로23번길 10 라베니체 마치에비뉴1st 204호,,41570,126.678521,37.642047,경기도,www.instagram.com/granhanu,010-7108-8188,2021-12-31
와인바,노이레스토랑,경기 김포시 김포한강2로23번길 10 라베니체1차 2층201호,,41570,126.678521,37.642047,경기도,blog.naver.com/da-noi,031-998-1201,2021-12-31
와인바,엔젤스데이,경기 김포시 김포한강4로 113 신한프라자 12층,,41570,126.668346,37.643951,경기도,angelsday.modoo.at/,031-985-4005,2021-12-31
와인바,맥주펍 브릭,경기 김포시 김포한강9로76번길 11 프라임타워 204호,,41570,126.626542,37.644175,경기도,,031-997-3922,2021-12-31
와인바,트윈트리,경기 남양주시 고산로126번길 33-8,,41360,127.179994,37.591428,경기도,twintreecafe.modoo.at,031-562-2022,2021-12-31
와인바,차차다이닝,경기 남양주시 두물로27번길 19,,41360,127.126592,37.657379,경기도,,031-529-5746,2021-12-31
와인바,봉봉카페,경기 남양주시 두물로39번길 29,,41360,127.127802,37.658515,경기도,,031-574-3337,2021-12-31
와인바,애프터글로우,경기 남양주시 별내중앙로57번길 14,,41360,127.122213,37.64712,경기도,afterglow1030.modoo.at/,070-4126-2659,2021-12-31
와인바,애틱,경기 남양주시 천마산로 115-3,,41360,127.251227,37.670833,경기도,www.instagram.com/attic_lounge/,031-591-8878,2021-12-31
와인바,크리미부어크,경기 남양주시 천마산로 2,,41360,127.248822,37.662032,경기도,blog.naver.com/bora305,031-559-3884,2021-12-31
와인바,쉐프맥나인,경기 남양주시 천마산로 21 스마트스퀘어 1층 쉐프맥나인,,41360,127.247446,37.663583,경기도,chefmac9.modoo.at,070-7762-3003,2021-12-31
와인바,MID655,경기 남양주시 호평로46번안길 12-14,,41360,127.246156,37.65442,경기도,,031-592-6559,2021-12-31
와인바,베이커리 씨어터,경기 남양주시 화도읍 경춘로2696번길 4-15,,41360,127.375885,37.673451,경기도,www.pinusvenue.co.kr/bakery-theater,031-559-7488,2021-12-31
와인바,아난카페,경기 부천시 경인로 461,41,41190,126.806974,37.482539,경기도,http://www.a-nan.co.kr,032-710-5749,2021-12-31
와인바,매드포갈릭 부천중동현대점,경기 부천시 길주로 180,41,41190,126.761444,37.504398,경기도,www.madforgarlic.com/,032-623-1530,2021-12-31
와인바,뉴욕야시장,경기 부천시 까치로 123 문화타운 1동 4호,41,41190,126.804816,37.517207,경기도,cafe.naver.com/munhwatown/124,032-684-2345,2021-12-31
와인바,52라운지,경기 부천시 부일로 469번길 30,41,41190,126.782792,37.487248,경기도,http://blog.naver.com/bcat9,010-2576-6774,2021-12-31
와인바,MALIBU LOUNGE,경기 부천시 부일로 495번길 34,41,41190,126.785589,37.487033,경기도,http://pervenustus.blog.me/,010-3215-8507,2021-12-31
와인바,54라운지,경기 부천시 부일로469번길 30,41,41190,126.782792,37.487248,경기도,blog.naver.com/bcat9,010-2576-6774,2021-12-31
와인바,떡집,경기 부천시 부천로29번길 46 대진빌딩 1층,41,41190,126.780799,37.487434,경기도,,031-252-2814,2021-12-31
와인바,오늘와인한잔 부천역점,경기 부천시 부천로35번길 24,41,41190,126.781563,37.487767,경기도,,032-611-6599,2021-12-31
와인바,Booze in Booth,경기 부천시 부천로39번길 37 1층 부즈인부스,41,41190,126.781558,37.488064,경기도,instagram.com/boozeinbooth,070-8778-8570,2021-12-31
와인바,비스트로듀에,경기 부천시 부흥로 181 세민메가트랜스,41,41190,126.762714,37.496635,경기도,instagram.com/bistro_due,032-278-1826,2021-12-31
와인바,니콜리아,경기 부천시 부흥로307번길 31,41,41190,126.776331,37.495858,경기도,www.cafenicolia.com/,032-329-0526,2021-12-31
와인바,엘빠띠오,경기 부천시 부흥로307번길 31,41,41190,126.776331,37.495858,경기도,,032-327-9446,2021-12-31
와인바,마실,경기 부천시 상동로 84 영플러스 117호 마실,41,41190,126.753479,37.504512,경기도,https://www.instagram.com/masil_winebar,032-325-7070,2021-12-31
와인바,오늘와인한잔 부천시청역점,경기 부천시 석천로183번길 41,41,41190,126.760681,37.503984,경기도,,032-322-0022,2021-12-31
와인바,세시,경기 부천시 소사로819번길 25,41,41190,126.80337,37.529185,경기도,instagram.com/3o.clock_bar,010-3032-1243,2021-12-31
와인바,고주몽 화로구이 부천점,경기 부천시 소향로 233,41,41190,126.77384,37.500878,경기도,gojumong.ezm.or.kr/,032-329-7737,2021-12-31
와인바,더에일하우스,경기 부천시 송내대로265번길 73,41,41190,126.75453,37.507289,경기도,www.naver.com/alehouse,032-322-3249,2021-12-31
와인바,델로쉐프,경기 부천시 신흥로 150,41,41190,126.778236,37.497653,경기도,,032-231-7030,2021-12-31
와인바,뚜르드몽,경기 부천시 신흥로 170-1,41,41190,126.778406,37.498979,경기도,,032-613-4448,2021-12-31
와인바,시월,경기 부천시 신흥로46번길 55 1층 시월,41,41190,126.780085,37.487544,경기도,,070-4224-2520,2021-12-31
와인바,포도와인샵앤바,경기 부천시 옥산로 7,41,41190,126.779379,37.495502,경기도,blog.naver.com/podowine5100,032-661-5100,2021-12-31
와인바,오늘와인한잔 중동점,경기 부천시 조마루로291번길 16,41,41190,126.776087,37.498324,경기도,www.instagram.com/oneulwine_jungdongweve,032-327-0984,2021-12-31
와인바,잇츠,경기 부천시 중동로248번길 55 2층,41,41190,126.77177,37.501631,경기도,,032-322-1994,2021-12-31
와인바,오늘와인한잔 신중동점,경기 부천시 중동로262번길 62,41,41190,126.772333,37.502457,경기도,,032-323-9992,2021-12-31
와인바,하늘선,경기 성남시 분당구 구미로122번길 6,41,41135,127.122329,37.33959,경기도,,031-786-1718,2021-12-31
와인바,키친에이,경기 성남시 분당구 느티로51번길 2,41,41135,127.110314,37.368849,경기도,,031-712-0322,2021-12-31
와인바,와인365,경기 성남시 분당구 대왕판교로 109,41,41135,127.100962,37.353117,경기도,www.wineoutlet365.com/,031-715-0365,2021-12-31
와인바,스튜디오지구,경기 성남시 분당구 대왕판교로 660 유스페이스1 B동 116호,41,41135,127.106846,37.400477,경기도,http://www.instagram.com/studiozigu,031-628-1000,2021-12-31
와인바,울프스덴,경기 성남시 분당구 대왕판교로 660 유스페이스1 제 215호 울프스덴,41,41135,127.106846,37.400477,경기도,www.instagram.com/wolfsden_restaurant,031-628-1887,2021-12-31
와인바,대밸류라운지,경기 성남시 분당구 대왕판교로 670 유스페이스 2동 3층 310호,41,41135,127.107076,37.402047,경기도,pf.kakao.com/_MUlZj,031-739-8998,2021-12-31
와인바,마시모,경기 성남시 분당구 대왕판교로 670 유스페이스2 A동 2층 209호,41,41135,127.107076,37.402047,경기도,massimo1.modoo.at/,031-739-8326,2021-12-31
와인바,매드포갈릭 판교라스트리트점,경기 성남시 분당구 대왕판교로606번길 10 알파리움1단지,41,41135,127.108,37.395566,경기도,www.madforgarlic.com/,031-703-8920,2021-12-31
와인바,콘비노,경기 성남시 분당구 돌마로522번길 10-1,41,41135,127.137485,37.379052,경기도,http://www.yongini.com/kr/db/?board_idx=136926,010-2700-9166,2021-12-31
와인바,차알,경기 성남시 분당구 동판교로 177 25번지 2층 214  215호(아브뉴프랑),41,41135,127.114371,37.387721,경기도,www.facebook.com/charonly,031-701-7679,2021-12-31
와인바,우테이블,경기 성남시 분당구 동판교로177번길 25 아브뉴프랑 1층 우테이블,41,41135,127.113592,37.397311,경기도,,031-703-4775,2021-12-31
와인바,붓처스컷 아브뉴프랑판교점,경기 성남시 분당구 동판교로177번길 25 호반써밋플레이스 아브뉴프랑 2층,41,41135,127.113592,37.397311,경기도,dinehill.co.kr/our/Restaurant_Intro.a,031-707-7037,2021-12-31
와인바,까로떼,경기 성남시 분당구 동판교로52번길 19-20,41,41135,127.114944,37.386112,경기도,,010-5016-2099,2021-12-31
와인바,rufxxx,경기 성남시 분당구 동판교로52번길 25-18,41,41135,127.114098,37.385069,경기도,www.rufxxx.com/,031-8016-2570,2021-12-31
와인바,나무향,경기 성남시 분당구 문정로148번길 6,41,41135,127.151519,37.383217,경기도,blog.naver.com/gardeny2191,031-709-2191,2021-12-31
와인바,저스트와인,경기 성남시 분당구 미금일로74번길 3 지하1층,41,41135,127.111542,37.346124,경기도,www.justwine.co.kr,031-701-9166,2021-12-31
와인바,카페&바 리피,경기 성남시 분당구 미금일로90번길 36-9,41,41135,127.110827,37.349299,경기도,,031-786-1973,2021-12-31
와인바,하누선수,경기 성남시 분당구 백현로101번길 21,41,41135,127.112886,37.377716,경기도,shinhwaifood.co.kr/,031-715-7877,2021-12-31
와인바,뉴욕바닷가재 분당점,경기 성남시 분당구 분당로343번길 6-8,41,41135,127.144992,37.367275,경기도,www.뉴욕바닷가재분당점.kr/,031-706-1171,2021-12-31
와인바,파이프키친,경기 성남시 분당구 분당로53번길 11 서원플라자 5층,41,41135,127.121562,37.384062,경기도,uskitchen.modoo.at/,031-708-6617,2021-12-31
와인바,매드포갈릭 분당서현점,경기 성남시 분당구 분당로53번길 22 블루홀플라자,41,41135,127.122859,37.38427,경기도,www.madforgarlic.com/,031-705-8120,2021-12-31
와인바,비노스앤,경기 성남시 분당구 서판교로58번길 4-2,41,41135,127.098267,37.391609,경기도,vinosn.com/,031-8017-7717,2021-12-31
와인바,개스트로펍 로에뒤셀,경기 성남시 분당구 성남대로 151 분당엠코헤리츠빌딩 220호,41,41135,127.108285,37.349559,경기도,,031-719-1529,2021-12-31
와인바,나빌리오,경기 성남시 분당구 성남대로331번길 13,41,41135,127.106315,37.365295,경기도,,031-717-7233,2021-12-31
와인바,베르바2,경기 성남시 분당구 성남대로331번길 13 3층 베르2,41,41135,127.106315,37.365295,경기도,https://www.facebook.com/VER-Bar-649710122210907/,031-719-4200,2021-12-31
와인바,컬처비트닉,경기 성남시 분당구 성남대로916번길 20 2층,41,41135,127.129775,37.410163,경기도,http://blog.naver.com/redwine1221,010-3129-1982,2021-12-31
와인바,와인친구,경기 성남시 분당구 성남대로926번길 6 야탑 대덕프라자 3층,41,41135,127.129865,37.412164,경기도,blog.naver.com/lwj03929,031-705-7324,2021-12-31
와인바,burning,경기 성남시 분당구 야탑로105번길 12-6 2층,41,41135,127.130998,37.410902,경기도,,031-603-7883,2021-12-31
와인바,올리브그릴,경기 성남시 분당구 운중로146번길 15-3,41,41135,127.080151,37.390802,경기도,olivegrill.modoo.at/,031-8016-6341,2021-12-31
와인바,노란문,경기 성남시 분당구 운중로146번길 15-4,41,41135,127.080411,37.390777,경기도,,031-8016-8026,2021-12-31
와인바,제로투나인,경기 성남시 분당구 운중로146번길 19-3,41,41135,127.080603,37.390752,경기도,www.zerotonine.modoo.at,031-702-6625,2021-12-31
와인바,뚜에이오,경기 성남시 분당구 운중로225번길 14-1,41,41135,127.088784,37.391311,경기도,,031-8016-1865,2021-12-31
와인바,헤리티지,경기 성남시 분당구 운중로267번길 3,41,41135,127.092712,37.389557,경기도,www.heritagekorea.co.kr/index.html,031-8017-4545,2021-12-31
와인바,스웨덴시어머리와요리하기,경기 성남시 분당구 운중로267번길 7,41,41135,127.092767,37.38971,경기도,,070-8838-2677,2021-12-31
와인바,라스토리아1001,경기 성남시 분당구 운중로277번길 58,41,41135,127.088855,37.391059,경기도,www.instagram.com/la_storia1001,031-8016-8074,2021-12-31
와인바,부에노부스,경기 성남시 분당구 장미로 42 리더스빌딩 116호,41,41135,127.1255,37.413502,경기도,http://www.instagram.com/bueno_booth,070-4189-3425,2021-12-31
와인바,오늘와인한잔 야탑점,경기 성남시 분당구 장미로100번길 29 1층,41,41135,127.130638,37.411756,경기도,instagram.com/oneul_wine_yatap,031-708-1306,2021-12-31
와인바,아데나가든 체디클럽,경기 성남시 분당구 정자일로 120 삼성아데나루체,41,41135,127.106498,37.361242,경기도,,031-726-4425,2021-12-31
와인바,육덕등심 정자점,경기 성남시 분당구 정자일로 135 푸르지오시티 D동 206호,41,41135,127.105267,37.362224,경기도,yukduk6666.modoo.at/,031-625-6666,2021-12-31
와인바,코너21,경기 성남시 분당구 정자일로 136 301동 112호,41,41135,127.106555,37.362179,경기도,http://www.instagram.com/corner_21_,010-3882-7011,2021-12-31
와인바,글로리,경기 성남시 분당구 정자일로 136 엠코헤리츠 3단지 1층 112호,41,41135,127.106555,37.362179,경기도,http://www.instagram.com/glory_whiskey,010-4524-2181,2021-12-31
와인바,하누비노 정자점,경기 성남시 분당구 정자일로 136 정자역 엠코헤리츠 3단지 101호,41,41135,127.106555,37.362179,경기도,www.instagram.com/hanuvino,031-719-2192,2021-12-31
와인바,핌리코,경기 성남시 분당구 정자일로 146 엠코헤리츠 101동 107호,41,41135,127.106534,37.363017,경기도,www.pimlico.co.kr/,070-7720-2312,2021-12-31
와인바,마이에마스,경기 성남시 분당구 정자일로 146 엠코헤리츠 1단지 1층 115호 마이에마스,41,41135,127.106534,37.363017,경기도,www.instagram.com/maietmars,031-725-3215,2021-12-31
와인바,쓰담,경기 성남시 분당구 정자일로 162 젤존타워2 109호,41,41135,127.106323,37.364629,경기도,,031-717-3822,2021-12-31
와인바,엑성프로방스,경기 성남시 분당구 정자일로 197 2층,41,41135,127.105527,37.367947,경기도,aix3172.modoo.at/,031-715-3316,2021-12-31
와인바,카페드로잉,경기 성남시 분당구 정자일로 220 동양정자파라곤,41,41135,127.106476,37.369757,경기도,,031-718-4308,2021-12-31
와인바,레스토랑 마고,경기 성남시 분당구 정자일로 230 동양정자파라곤,41,41135,127.106536,37.370433,경기도,http://www.margaux.kr/,031-719-2228,2021-12-31
와인바,벨라로사,경기 성남시 분당구 정자일로198번길 26 노비오스호텔,41,41135,127.1072,37.366843,경기도,www.bellarosa.co.kr/,031-717-7282,2021-12-31
와인바,갱스부르,경기 성남시 분당구 정자일로213번길 18,41,41135,127.105567,37.370246,경기도,http://www.instagram.com/gansevoort_bundang,010-9426-7907,2021-12-31
와인바,짜르,경기 성남시 분당구 판교로25번길 16,41,41135,127.08347,37.389927,경기도,http://czar.modoo.at/,031-702-1124,2021-12-31
와인바,더쉐프인젤코바,경기 성남시 분당구 판교로25번길 22-3,41,41135,127.082834,37.390273,경기도,joonad301.modoo.at/,031-8017-7796,2021-12-31
와인바,와인앤모어 판교점,경기 성남시 분당구 판교역로 145 알파돔시티 지하1층 일렉트로마트 판교점,41,41135,127.108176,37.39399,경기도,www.instagram.com/wineandmoressg,031-8016-0333,2021-12-31
와인바,쉐누하누,경기 성남시 분당구 판교역로 145 알파리움2단지 라스트리트 201  202  203호,41,41135,127.108176,37.39399,경기도,www.instagram.com/oksang_sikdang,031-703-5530,2021-12-31
와인바,끌리마와인,경기 성남시 분당구 판교역로 235 에이치스퀘어 엔동 119호,41,41135,127.108646,37.402032,경기도,climawine.ewebstory.com/,031-8018-4999,2021-12-31
와인바,리얼스페인 판교점,경기 성남시 분당구 판교역로10번길 12-5 리얼스페인,41,41135,127.112068,37.384793,경기도,,031-8017-3614,2021-12-31
와인바,온더스테어스판교점,경기 성남시 분당구 판교역로10번길 25,41,41135,127.111423,37.38586,경기도,,031-701-8899,2021-12-31
와인바,올드 스탠드,경기 성남시 분당구 판교역로10번길 27,41,41135,127.111421,37.386022,경기도,www.instagram.com/the_old_stand,031-703-9707,2021-12-31
와인바,레이지민트,경기 성남시 분당구 판교역로10번길 3 1층,41,41135,127.111367,37.383913,경기도,www.instagram.com/lazymint,031-8016-5789,2021-12-31
와인바,코트야드 메리어트 서울 판교 모모바,경기 성남시 분당구 판교역로192번길 12 판교미래에셋센터,41,41135,127.11071,37.397479,경기도,http://www.courtyardpangyo.com,031-8060-2151,2021-12-31
와인바,쉐프쿠치나,경기 성남시 분당구 하오개로349번길 4,41,41135,127.057754,37.391932,경기도,blog.naver.com/cucinatop,031-708-5556,2021-12-31
